"Tryb","Status","Tryb","PrędkośćWyjściowa","Status","Tryb","PrędkośćWyjściowa","Status","Tryb","PrędkośćWyjściowa","Status"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"True","0","True","0","0","True","0","0","True","0","0"
"False","0","True","0","0","True","0","0","True","0","0"
"False","0","True","0","0","True","0","0","True","0","0"
"False","0","False","0","0","False","0","0","True","0","0"
"False","0","False","0","0","False","0","0","True","0","0"
"False","0","False","0","0","False","0","0","False","0","0"
"False","0","False","0","0","False","0","0","False","0","0"
"False","0","False","0","0","False","0","0","False","0","0"
"False","0","False","0","0","False","0","0","False","0","0"
"False","0","False","0","0","False","0","0","False","0","0"
"False","0","False","0","0","False","0","0","False","0","0"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"False","0","False","0","0","False","100","1","False","100","1"
"True","0","False","0","0","False","100","1","False","100","1"
"True","0","False","0","0","False","100","1","False","100","1"
"True","2","False","0","0","False","100","1","False","100","1"
"True","2","False","0","0","False","100","1","False","100","1"
"True","2","False","83","1","False","100","1","False","100","1"
"True","2","False","83","1","False","100","1","False","100","1"
